# BEAST v1.10.2
# Generated Sat Dec 15 18:30:16 GMT+01:00 2018 [seed=1544895014918]
# CHIKVSTSKYGRID50ML.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	CP1+2.gtr.rates.rateAC	CP1+2.gtr.rates.rateAG	CP1+2.gtr.rates.rateAT	CP1+2.gtr.rates.rateCG	CP1+2.gtr.rates.rateCT	CP1+2.gtr.rates.rateGT	CP3.gtr.rates.rateAC	CP3.gtr.rates.rateAG	CP3.gtr.rates.rateAT	CP3.gtr.rates.rateCG	CP3.gtr.rates.rateCT	CP3.gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
3775000	-17611.15299765274	-228.68549171971893	-17382.467505933022	3.6196278383637894	2014.5118790109511	47.23075823804058	3.3711149151218445	2014.7603919341932	0.0922782022220063	0.9289760596336185	-0.10891916269862101	3.3917019178018792	1.8701246964428644	9.500736930480079	5.94933508280241	1.3392409699603405	1.0060178606946173	-1.1709007506832458	-3.705501783407217	-1.3610820963126153	-2.544075126575388	2.8755612665467245	4.470918065168953	2.646984148508635	3.5342184823259952	0.9580497094955102	-4.362588280837253	1.67317649204028	-2.676963845833908	-4.044504011961094	0.18185234584424326	-1.4322421464687416	2.037776003937583	3.792827618724596	1.8333409054700625	3.736714720719694	1.206508698298709	1.720833611993595	2.7124692478361636	1.2555427933193077	1.9227322301790166	1.6216155520090627	4.838224863162932	10.59703718928554	8.957187663660306	9.398803626581353	8.189171638741524	10.134787858207877	10.177886213220976	11.552715441109836	11.670896688137109	7.783956115538722	7.983268263901762	7.981800744831426	13.201117443798516	11.327636775639233	9.303195261601822	3.6141230069023256	5.039181895171598	20.0	0.5398728468755676	1.2412822658235931	0.06525765924831678	0.11670138868489155	3.2685314167993655	0.7683544225682648	0.27655262057656566	1.0499942181082838	0.44401911226949664	0.0020762501047690285	4.027676547055991	0.19968125188488145	0.2978897202153023	0.24783071842508925	0.2569040320077289	0.1973755293518798	0.3058270101776472	0.08596752924149036	0.4342966213116563	0.5657033786883489	0.6513869484399395	1.6974123280408417	4.459246597478048E-4	4.459246597478047E-4	-17382.467505933022	0.0	-219.81198842633404
3780000	-17603.77612546401	-199.82072226664638	-17403.955403197364	4.249478573306065	2013.882028276009	45.933917944760324	3.461195544126054	2014.670311305189	0.40870165262611574	1.1649986096631415	2.783720812471034	2.587038800259692	3.788206537513918	4.72126699700985	3.9662968968555137	0.6388478357423202	1.475188929945996	0.08815241237582966	-0.9498274746471834	-1.2355564969576311	-2.955074761350758	-2.5924272261946353	-2.3252715734304785	-3.370738879139007	-5.5091367510396605	-4.9744735428399744	-5.49152293211658	-8.267918606686802	-9.645213553921666	-8.556539793836412	-10.12003446043479	-9.467787181745216	-8.398947259342815	-8.883300271772482	-9.052468064183902	-8.162546972236644	-8.357502342651097	-7.794714120524719	-5.553184596905556	-8.437277171187226	-6.128309297812141	-5.766207858082305	-5.708927973176022	-4.545718135839843	-3.3049180540117904	-2.827724345188697	-2.462854718969848	-3.094086633590771	-4.164248185724009	-1.261093849994245	-3.235403541257959	-3.8823260981557315	-3.3805006630543755	-4.736037302782894	-7.304131284150723	-8.167516159257424	-6.367703163964207	-7.069619052399961	-5.074007455887627	20.0	0.3446629226806788	1.9235088683634616	0.16938162998817036	0.2924580183393324	2.7160068051388335	0.5539817554895226	0.37443456824595317	1.172802147608932	0.5162876296714287	0.030829415868721084	3.6648614812680247	0.24078475733692764	0.2943505276930725	0.25416735459172535	0.2503545383678774	0.20112757934732495	0.06820047572175393	0.05142316870765714	0.5140504421460328	0.48594955785397237	0.7710070316513394	1.4581082620009418	3.380681212341186E-4	3.380681212341186E-4	-17403.955403197364	0.0	-190.13461812859862
3785000	-17596.358990432207	-221.59554285954846	-17374.76344757266	4.081721689639469	2014.0497851596756	47.56854637314247	3.532694644155999	2014.598812205159	0.1164352925047425	13.93377980742583	10.421559698850828	9.384039273405685	3.4478735637708517	7.793477569039462	4.932707551952508	0.8310079697781451	1.5211621110655422	0.438836171176962	-1.2176107962098424	-7.000995106382906	-6.988104959432988	-7.399750771194327	-7.549023898125823	-6.221937789684953	-5.370567144534721	-4.326919929596242	-3.350522709672191	-4.160450292285422	-5.363282271178176	-10.270962343113396	-9.870521212340869	-12.289046333679163	-10.615362276484927	-10.10565923264497	-9.119475886393214	-11.839447725366636	-6.494663527837046	-5.1618875484068045	-7.001430965805391	-5.420799337107106	-7.52928838332493	-6.262003470807154	-6.932037484060368	-6.767797806590557	-3.7735010329070073	2.623624395002235	8.834409236264552	9.593139260534661	9.714247903429147	15.818929979846953	15.97596138160343	16.840828424707755	9.828334442602465	12.696974839753363	13.159985868545647	8.93852001933952	8.862278292848444	7.709919624831609	5.042356315664193	20.0	0.49134829651361	1.2057659913894965	0.2586209933486003	0.18319530836223158	3.433749682112799	0.42731972827326214	0.09530325674500584	1.3979506586070665	0.29653183682748924	0.030829415868721084	3.9386000746147776	0.24078475733692764	0.2871749656398228	0.2502131496234988	0.260887315267346	0.20172456946933262	0.25052298748162594	0.11329942018248859	0.4583708385245116	0.5416291614754936	0.6874950600780192	1.6251768162435083	3.927531864588361E-4	3.927531864588362E-4	-17374.76344757266	0.0	-212.6150906425018
3790000	-17600.66354734928	-223.5443220437794	-17377.119225305498	4.050586748981831	2014.080920100333	45.46474952650168	3.692997670943903	2014.438509178371	0.12010915140274461	6.269794194261824	7.151069927508479	6.665734041846699	2.6922924236136914	6.274298984303157	6.16280954467132	1.131159542591509	1.4463157196225649	0.6855065491402932	-1.2017807026557	-5.017012906177909	-3.33048647135929	-7.514626325963873	-8.282876337463374	-8.908696465193373	-3.123527295921009	-8.803199747601232	-9.080881426231489	-9.379917793814327	-10.88702068244697	-9.910862866690268	-4.847499510712608	-5.771876213018584	-2.940637515280645	4.848006971880791	6.39727225192555	8.647830272703567	14.253092435802287	18.503226057569634	17.54641458688345	18.27741878797428	18.335492444317044	8.664036377857858	11.137461460953315	10.940443228161984	9.807081579702048	5.303072982887546	6.249974315072432	1.8967692954429642	-1.2102217119864018	-0.9771243344330378	-1.3321329986559982	-5.630228838426227	-8.086674391249257	-10.587942090350168	-9.297724942166054	-14.330243587736332	-14.551548895029022	-16.041072922916992	-13.711057760684403	20.0	0.5351469858235534	1.1372999882043844	0.14892192868386267	0.1952091215666057	3.4876362442632187	0.4957857314583743	0.3339086161409435	1.3027830383245296	0.2024690838193633	0.03761724032374573	3.7211983552510377	0.4020236661403679	0.29075702801633	0.25045361422428614	0.2520804894861835	0.20670886827320048	0.0035337949426994556	0.09153629934975406	0.48788518181813395	0.5121148181818712	0.7317626345186805	1.5366180201536168	4.645655276744899E-4	4.6456552767448934E-4	-17377.119225305498	0.0	-214.96132010696658
3795000	-17592.67703798489	-217.85994474949857	-17374.81709323539	4.038390353616114	2014.093116495699	47.760288985515906	3.5747057920947873	2014.5568010572201	0.11535157822809422	6.491020384221917	5.68286211413014	4.662396635007933	1.2498254531612731	6.523314274070915	7.548325861598357	0.9355951905992412	4.967674872176908	0.598572905899322	-1.4452761524640265	-10.458900161789588	-2.801347713981057	-3.3559610755201135	-6.939793847695437	-5.056262210665428	-7.08970494723209	-10.642843284273074	-10.299031235608599	-6.373099672765079	-0.6491188995929827	-1.2649985821385947	-3.43454390949171	-1.8523051231193934	0.7463755817367104	2.094351880793572	2.1590238619777473	-4.184505531831245	-1.6548664930595047	-2.72499301922753	-0.8219830522435773	-6.27458932110435	-7.657335897248853	-9.468485755289061	-4.85709280026044	-8.283805505997481	-4.09613646987039	-2.6717066117173873	-2.082753773246159	-0.842988275680548	-4.606888379112008	-10.40508037894163	-11.913239899821988	-6.126633487235429	-7.550867995985973	-2.2759359642663206	-2.2525158845890756	-1.9044655923758957	-1.4685030181174168	0.23137431324306124	2.6975227548444263	20.0	0.6178824286276573	1.2442370733699404	0.22542591247042537	0.07322088421463137	3.3434479698589703	0.4957857314583743	0.2619523298094122	1.2751673077897363	0.18351878545839162	0.009587043698297198	4.2207427075012465	0.04903182574290371	0.2872742231387624	0.25221002004049625	0.2514100749703097	0.2091056818504317	0.012369321888659298	0.06107524516543905	0.50937200445902	0.490627995540985	0.7639899997453445	1.4721460742274108	4.1959007782079756E-4	4.195900778207973E-4	-17374.81709323539	0.0	-209.43719688826508
3800000	-17598.585384432863	-219.28000635055656	-17379.305378082307	4.490657644701174	2013.6408492046137	56.400062598238094	3.8734672879555427	2014.2580395613595	0.10355120407649496	1.9824240341537631	2.576800377654773	3.5242886282168326	2.9040374043734634	4.512845885737356	7.17453762468924	1.7904816871951765	4.935612058813521	3.498016242170613	-0.8575726730811164	0.15135451745077333	-4.820044072729954	-10.591832661500451	-7.9335027854365165	-10.78834268854689	-5.685531267921865	-5.267620612835448	-2.488296871359511	-1.2060818553114565	1.2285213713550016	1.3418652920068501	0.2529515879504105	-1.1268282721358913	-5.645686136462424	-4.485281208868583	-0.5065281618138027	3.893348516809926	7.0406441039047225	8.579193218994057	8.632745354217082	7.433267486690636	6.531303168980641	10.937526737661996	11.73886770226007	12.638199560387307	12.638824998457718	12.746165778055616	8.629006261181974	9.149238496332394	10.221793020468901	8.350996833558256	9.756282055690352	8.266633242907806	7.06289940173599	7.116148139676889	6.8929618268947515	9.42326420561739	9.294436752421152	12.171139066104342	12.477111534689206	20.0	0.5236968942607824	1.2708488993855571	0.1270525053920099	0.17035310953090294	3.6296105267162115	0.2784380647145353	0.3204830469488881	1.2794328407232316	0.23911524495163367	0.009587043698297198	3.7784063821322844	0.3729754415456521	0.2923470601325703	0.2480233586929104	0.25770468090974524	0.20192490026477417	0.1941741142909548	0.16409470992799538	0.41948137264328345	0.5805186273567216	0.6291660534412078	1.741865988174522	3.496780747425455E-4	3.4967807474254535E-4	-17379.305378082307	0.0	-210.57002070247822
3805000	-17620.79236019858	-250.20923524662368	-17370.583124951954	4.14172894027114	2013.9897779090438	52.16922897184047	3.7698018748856326	2014.3617049744294	0.03355778989675413	4.2934748023491345	3.0392554029203818	1.0073763078352598	2.285874134870017	9.325522028654198	8.845436630267033	1.5858832731102428	4.2767010795110805	3.6568299584322483	-0.8898436263937489	-1.8946634548729966	-3.933526208077965	-12.93354612240095	-8.609557298991767	-18.78894344487353	-26.88808567912996	-24.665849680782365	-26.60773574587591	-32.221464724339036	-30.873585765807917	-36.21924776372259	-42.972030389844164	-40.0757637020582	-47.31642532146615	-52.521627774035295	-53.115797520831514	-45.9974010178556	-48.71753103585779	-49.01474485196772	-55.05275660284938	-60.64338637469852	-61.275477485762536	-57.939219505689785	-56.276596433488606	-53.35682309786537	-54.29327900748436	-63.02595578366586	-54.25571165994796	-53.44400246277726	-49.44165844933382	-36.61735600667255	-40.71129835267505	-44.554469930869615	-39.817530823873184	-45.91604089376074	-41.12755216317938	-29.40683115531802	-23.91442038775152	-40.28504994849995	-36.76732320854781	20.0	0.4716769986101484	1.4949400543833882	0.11230403328958383	0.13516024436853658	3.2597566933194515	0.5261619760288907	0.18899159393790324	0.9826291134751468	0.3335384798246898	0.02565917930926001	4.393057921577349	0.07612371187563832	0.29138558448727586	0.250371092518563	0.25683506382332016	0.20140825917084101	0.06101244376017549	0.19072383726103032	0.47358393944475585	0.526416060555249	0.7103126803367673	1.5795293868263003	3.9080653890594927E-4	3.9080653890594905E-4	-17370.583124951954	0.0	-242.7428002932603
3810000	-17604.116293414656	-217.48299061652398	-17386.63330279813	4.525532881178771	2013.6059739681361	49.04728138900654	3.7534428488915994	2014.3780640004234	0.08066290333286717	3.062580426853472	3.005914751876124	1.0822610138763475	5.029813242145709	6.068670010741798	5.954365927480419	1.1327800043174483	1.125137503245772	1.8213577161722705	-0.9076279391572288	0.06583326171772377	-2.5593908931629263	-2.186620880588952	2.6142003396016915	7.072512183597263	9.309088839727853	6.458892957350517	7.942505298821107	4.932659789728614	1.969390795000554	1.0473544129126329	-3.136169174237974	2.9704694674279786	7.27909134312848	11.868957124975442	5.8473692900835115	7.7576166331220495	14.777376944570983	13.67072386600741	9.259207528974294	10.14895438351866	12.892810001457363	10.253699334339302	16.491496937844655	17.73303392275255	20.186885472442018	23.686072542133324	22.678293124543178	24.16105781894847	22.227174848250264	19.80702274466523	14.404926667578188	20.616878217461366	20.41358418276446	24.25221513967263	19.476954095825146	18.260999343309972	20.857914629608015	17.591325822147034	17.700604392182743	20.0	0.5224100607366964	1.257509397561879	0.0560534269400416	0.24119880268646693	3.2271571806508255	0.6956711314240904	0.3526782555799968	0.8325390720156317	0.1875369716931439	0.02565917930926001	4.424434214721804	0.17715230668015203	0.29379318474795707	0.2486218892650269	0.25208235451851563	0.20550257146850043	0.17314715267418898	0.0929243347169355	0.547282502617408	0.4527174973825973	0.8208506855011964	1.3583943284177613	3.870157652423659E-4	3.870157652423659E-4	-17386.63330279813	0.0	-209.0871309725204
3815000	-17593.693045544784	-205.96104124139606	-17387.732004303387	4.012907265696221	2014.1185995836188	47.52281849178233	3.7328667170916625	2014.3986401322234	0.13490894007339452	-3.9319292281509286	-2.537834188233764	0.8182348559212012	2.7594776161609116	5.19600414990939	6.284880736161175	1.0254597984801446	1.8353898648492777	2.097469055517227	-1.5083258513968931	-3.7171810929437163	-1.9582571268637823	-3.9119349094020626	-4.852494053193457	-7.506588470835544	-8.688894254110382	-9.199017249986893	-8.138109323405518	-7.179014133706978	-3.0142097495866134	-1.3906353938306664	1.9813805210200746	1.5576467815145159	1.0362430194788586	-3.447415199832771	-5.308396840902091	-1.1125425002760192	-0.3511073400360438	-1.9260513386011855	1.4937637051790058	5.33294391254757	7.042811515878132	11.162023143032865	9.47853085855435	7.694620310685431	7.175405778085403	2.7546412623500895	1.1851735005822417	-1.3984205109634649	-4.803692490314156	-0.43685119654861615	0.035086492758957366	1.1302359125791341	-0.31543041742767475	-1.742936849150031	3.0428258546710607	1.234667930409904	-5.519421874309022	-7.649463294967042	-12.668879990387712	20.0	0.669609732489746	1.3176591484192963	0.0560534269400416	0.17776100145704338	3.5617631352207755	0.21715355547309725	0.2223444323711915	0.6228671469440191	0.26485540870500374	0.013958793206790283	4.6792502997930665	0.19672391897991692	0.2877476305356988	0.25566304536320283	0.25001218303283496	0.20657714106826347	0.07917610887104061	0.05507268152804043	0.5078617060245595	0.4921382939754458	0.7617247537356343	1.4766777763141448	4.3868377050168485E-4	4.3868377050168496E-4	-17387.732004303387	0.0	-197.23465632021347
3820000	-17607.231133388777	-217.52611629532953	-17389.70501709345	4.040260240934904	2014.09124660838	46.90557299442213	3.6797811449798172	2014.451725704335	0.10011418222879064	3.7944307800390327	6.864667066942857	3.630510813139899	0.9624400949676716	6.532930792659282	9.247764153670648	0.733597213705087	1.7791357378188497	1.0490153183269812	-2.2712364055001926	-3.3417866553530926	-2.7185549393074164	-2.43611779825805	1.009692058835413	-0.7301210265813691	0.038562270895650785	1.1132472845546129	1.0097524987685886	-0.34709541235439767	3.297183997090941	4.5092035007862545	6.782981964763921	7.720657768862067	7.840863899224512	5.637243759734037	7.406130222154271	12.752753880190044	12.06877548330811	10.531191018443806	17.30507633820624	22.227005779251048	22.657677123530302	23.782334170859357	30.545288609710898	28.436616464673822	27.25484799051319	24.52237114330382	22.50709775811625	17.31550784850649	9.267531789562232	11.765365554746502	6.741701905781547	6.3681435356805185	10.521821710703147	13.905751242699385	8.957671509142877	11.725190123517553	12.91043593291019	10.972157478395495	14.798088436397052	20.0	0.6273947432741287	1.2400050936225717	0.35487135065586906	0.024284215098453243	3.492283900557633	0.26116069679134407	0.48492372050601407	0.7863753073874924	0.31945172626365725	0.008427576997467795	4.261891389222885	0.13893027962247276	0.29136118412435114	0.2543854813088136	0.2559014200784376	0.1983519144883977	0.1383221901601052	0.20000166477674444	0.5047990070639433	0.4952009929360618	0.7571311141997783	1.48586750925313	4.896915485887647E-4	4.896915485887647E-4	-17389.70501709345	0.0	-208.62594946531937
3825000	-17622.137516715364	-240.0636973523297	-17382.073819363035	4.4251351760478705	2013.706371673267	55.30127944849118	3.580648359243061	2014.550858490072	0.13181038616270657	5.755049192993903	5.322668839709064	2.6550397983231875	2.8042237260598224	9.060197253417305	6.826637723528393	2.67756465160478	0.8892801412116283	0.8336987615220497	0.8993849450130464	-1.9875871648594914	1.140849531409134	3.7543283112855503	1.577522087529176	-0.27787425019591927	-2.3597643515887876	-5.637122874728176	-11.81218797540885	-11.472796315290083	-9.838280630198915	-12.332999088973022	-15.152971816497512	-16.3593921430824	-16.69093711492025	-22.451931112425477	-20.89231284740381	-20.797392508989148	-21.930288818635724	-21.909006353644298	-20.863528206195383	-15.767835262001654	-17.076047095614662	-17.551537558497124	-18.382556671316955	-15.563803406296417	-14.373597757977194	-15.844356396047083	-15.641861319558956	-17.956587826749054	-17.803040646942726	-21.032080879400993	-22.484296204184236	-23.765516438056924	-29.350302294301255	-31.509618030534494	-29.253498616340956	-28.215064221976803	-31.784536389046792	-27.316923229793687	-24.629697489556065	20.0	0.24266126694364082	1.4040017572049717	0.1714252490106894	0.1271457328965823	3.3603160646419923	0.6944499293021231	0.2983909182323976	1.0514864177564847	0.27211560480233693	0.055763698458788105	3.9614564950762072	0.360786865673775	0.2910849538070727	0.2511549069612406	0.2538403671177653	0.20391977211392132	0.4818772286301783	0.05823428867673864	0.4968489045797841	0.503151095420221	0.7452070219024425	1.509722063555225	3.5128200947176275E-4	3.5128200947176307E-4	-17382.073819363035	0.0	-230.73711135939953
3830000	-17615.807861777357	-223.55322790762168	-17392.254633869736	4.082538408632284	2014.0489684406828	49.647543810871205	3.467256225130058	2014.664250624185	0.13836177374645345	2.370950383200497	4.429024547670591	2.7803974708993437	1.4536640855405103	5.694463658538709	5.5594852310808935	1.807600340023595	1.9933813575860149	0.16409398138886847	-1.1411369920876016	-4.468182217423894	-7.191201684792473	-9.49232309653459	-9.273351715035968	-6.862711228251746	-11.169464532876674	-14.398037350082319	-13.509990280525255	-10.739844828150991	-10.348733055241171	-11.085038933286361	-9.848393831714493	-5.559224314348381	-6.530164747789149	-5.488601372250501	-7.038769498219903	-7.478610997455595	-9.283811348537757	-12.78068177486267	-11.33994773084902	-11.285589567623287	-13.987802395162966	-13.681795074240732	-12.312183990778035	-14.793392173026007	-16.676171985809525	-16.50768980738437	-18.511056340983448	-19.679498961866226	-22.919313669761145	-16.472525024914496	-15.464156275173606	-18.854702460154705	-21.32304824738764	-21.735544288357502	-20.818845634517476	-21.306929576196158	-20.91163362868411	-20.731390087365217	-18.837392516048066	20.0	0.4305356228016448	1.4312622275136857	0.21655662125242997	0.03606621869319451	3.170514844878108	0.7150644648609368	0.16425632355644654	1.3454543468743694	0.18830027436494978	0.0433946207708472	3.9722887155814317	0.2863057188519452	0.28701958420633933	0.2586599110984193	0.2474604671123838	0.20686003758285745	0.3205520760044553	0.24282007827325036	0.4745874925955496	0.5254125074044552	0.7118178760772236	1.5765181912878339	3.914065029344526E-4	3.914065029344527E-4	-17392.254633869736	0.0	-214.02364696330886
3835000	-17630.187399278097	-246.52412199914264	-17383.663277278953	4.117334193224037	2014.014172656091	51.03375597920507	3.577083316084332	2014.5544235332306	0.04487419837156666	-6.172213535111492	-3.950882536704265	2.332781058148501	4.2232530891585185	7.729658238420528	9.219181422180426	1.239689138086992	3.9477314396454326	0.2575626124285734	0.8763905062850375	-2.4463426451797146	-5.806629820864399	-2.023540846407653	1.2595238192127507	2.833990834813382	-1.8676838292563884	-0.7703999434517446	-5.981674444369078	-11.795625137870566	-12.681472490105614	-13.848943621999561	-10.36929747883833	-13.383176994598825	-9.54450190614836	-6.022502016668501	-8.846717516708013	-8.888407077396156	-12.571567883229953	-16.269914050803713	-21.952493299365436	-23.715094190434613	-17.597864891399823	-7.609726131571719	-14.704514274915965	-5.64041249552368	3.6050352385437234	6.011454258084614	3.655769197658306	10.094590281576917	7.63103529473371	-1.6325258606499795	-2.067510386303044	-0.5798846921142005	0.05614601082544235	12.285427190403162	16.63170748759919	15.104330244803553	18.2665757319583	27.194466793749303	31.205850340924336	20.0	0.4123518560438344	1.1883793121994284	0.21655662125242997	0.26611414688128093	3.3023152413125376	0.6142828223104884	0.20243307887917875	1.405307607282811	0.5376621244059069	0.031000539047229776	3.60729865977452	0.2162979906103431	0.289229662837975	0.2534034253137276	0.25784571027003145	0.1995212015782658	0.4042521554329562	0.09907904031790597	0.4635603980655224	0.5364396019344823	0.6952787065244431	1.609605365419865	3.82334085790989E-4	3.82334085790989E-4	-17383.663277278953	0.0	-238.26501482310726
3840000	-17606.85957271342	-232.51563886335217	-17374.34393385007	3.923454628888	2014.208052220427	53.7749923386162	3.4702309090579133	2014.6612759402572	0.056022647767014024	4.381159327239126	9.221767395167017	10.410300457969479	2.918973418700923	8.461906365742983	5.24030808941052	2.287240407655214	5.709673275976897	0.02927220842127698	-1.9267764318511569	1.9472767493486285	6.023899028058053	6.957996191910667	-1.1416456170558966	-8.69487576962843	-10.94267876074103	-15.060373741030965	-14.209273928751271	-7.9333668596115965	-7.344256561411479	-9.307969241640711	-10.071475397244104	-15.107319333187421	-9.227705465501733	-13.44477256350631	-10.701693227117687	-8.085521887010158	-13.857741149126415	-18.61806956349175	-19.515821495434302	-22.90034634031122	-26.86583604263619	-29.00762163885252	-26.686574937781927	-30.916451455092517	-25.619420591840345	-26.72952451873774	-25.869939230649376	-29.526441014577333	-29.43543486459738	-31.875449894798678	-29.638312432934775	-24.478427600665416	-21.78272858547446	-17.89361014437458	-16.366647363949717	-15.280165874210125	-18.768826222747578	-23.016600897604327	-27.243441861046904	20.0	0.8421939028739718	1.072743729087787	0.27890546740311395	0.13657697645132952	3.1956726898304173	0.47390723435337995	0.3016266802392037	1.224124180849384	0.3180180756896674	0.0046813504466644215	3.9719235545761564	0.17962615819891403	0.28994453762554073	0.2580210699217898	0.2539926152554052	0.1980417771972643	0.03991402823854785	0.07715529990800861	0.46760517580944433	0.5323948241905604	0.7013453331165952	1.5974688715162275	3.7735851339410663E-4	3.773585133941066E-4	-17374.34393385007	0.0	-224.8393027770747
3845000	-17624.3496739585	-251.36748993493478	-17372.982184023564	4.09010960419883	2014.041397245116	55.661437937254	3.606261002559116	2014.5252458467558	0.031539092000640076	-4.852425158173903	-2.5822002679385547	2.9886761019160675	2.90109288732129	6.173858647388164	7.5605698952223985	1.8209349441293117	4.937579603158329	0.26559673727534117	3.4204812382008924	-4.304665299651973	-5.752904435429467	-4.749871695471015	0.4874268185682382	0.0772746105079829	-9.069892208469069	-6.228879943339374	-0.2014122825796294	4.948206942626765	6.470212562557505	14.939644409059117	12.902914865500534	10.062030126565993	0.39653926221198965	-5.3526896051069945	-14.016186392427882	-14.611575210347764	-3.473817048845116	-1.7906598996127796	0.11502271104702722	7.835461586557815	12.988003721515067	17.16547590906919	17.826439299199706	24.09221906979216	7.5230393407828275	10.069909289734543	16.86606928908793	22.13852341529413	8.987964152894879	3.9933062866275186	7.677761779581074	11.428298326502453	18.94495949689336	10.265864446084203	10.912787488909544	11.237478983594388	8.057872588711477	8.551494116940445	12.027776291561539	20.0	0.4175750524464712	1.496379896009269	0.2707240045371127	0.19483267555862605	2.841535855371692	0.7789525160768287	0.30948019254785	1.1356346547058092	0.3813247458030351	0.01192205010444745	3.858742125423268	0.30289623141557986	0.2928843439290405	0.2424698166405172	0.2566859551914306	0.20795988423901166	0.07759125330357666	0.04828979923121853	0.49204717327320735	0.5079528267267971	0.7380050660281992	1.5241298225023607	3.565049114374803E-4	3.565049114374801E-4	-17372.982184023564	0.0	-244.29362084158686
3850000	-17627.9547128983	-250.79819036566877	-17377.15652253263	4.084258101454193	2014.0472487478607	54.64915729166687	3.469397176527269	2014.6621096727877	0.06689966941905275	8.168928186056466	9.319957995675814	3.767868863658361	1.4611607257444277	4.369857188172815	5.608995646518842	2.46739044112276	1.4564425901325229	0.47448199918864786	0.8216969275756751	-5.819967655446243	-9.842296603376147	-10.518419276283485	-16.160561673731063	-12.428060148758421	-9.311532967506565	-12.565054236849269	-21.884040108767937	-20.899698356946157	-23.35902050027438	-24.152355661276516	-23.588077758870284	-23.082936445440026	-24.338311495526963	-23.103615613961814	-34.48132281294161	-34.67997723022392	-36.9279329663631	-36.0118731328161	-37.02871284032933	-38.034689026454984	-39.026585813815785	-38.760459789016586	-40.87170515336195	-37.78074217516489	-37.89029749486789	-34.858809741249516	-41.46626996850439	-38.070225110387305	-37.83918965282918	-30.432242120393294	-40.410249001812886	-35.81572873196616	-32.76277867927666	-39.53843446164769	-43.28194737751562	-45.51540783650431	-44.11538173561225	-37.93456225364956	-38.1755138519575	20.0	0.4645755051819186	1.4581825528335497	0.15502839684670608	0.3105282832490327	3.2077878594717077	0.4038974024170845	0.19223062730291945	1.404956187875145	0.3813247458030351	0.01192205010444745	3.8562498715117863	0.15331651740265634	0.3015751615059348	0.24561467559742356	0.24871400748468028	0.20409615541196127	0.01899115551717285	0.10098095337505451	0.5125584072890906	0.4874415927109139	0.7687691785695119	1.4625851635989335	3.685469711374621E-4	3.685469711374621E-4	-17377.15652253263	0.0	-242.95880535228918
